invoice_id,supplier_id,invoice_date,invoice_amount,approved_amount,payment_delay_days,invoice_error_flag
INV001357,SUP008,2025-08-17,142578.6,142578.6,2,0
INV001358,SUP008,2025-09-24,209782.07,209782.07,0,0
INV001359,SUP008,2025-09-25,213829.76,213829.76,7,0
INV001360,SUP008,2025-09-03,74978.78,74978.78,3,0
INV001361,SUP008,2025-09-26,299295.54,299295.54,3,0
INV001362,SUP008,2025-09-05,122309.51,122309.51,3,0
INV001363,SUP008,2025-09-08,105740.82,105740.82,11,0
INV001364,SUP008,2025-09-24,183789.46,183789.46,0,0
INV001365,SUP008,2025-09-24,490719.05,490719.05,11,0
INV001366,SUP008,2025-09-14,72691.21,72691.21,2,0
INV001367,SUP008,2025-09-04,123914.03,123914.03,0,0
INV001368,SUP008,2025-09-08,104775.12,103408.28,5,1
INV001369,SUP008,2025-09-09,136083.35,136083.35,0,0
INV001370,SUP008,2025-09-04,131835.15,131835.15,5,0
INV001371,SUP008,2025-10-25,112227.6,112227.6,0,0
INV001372,SUP008,2025-10-08,152128.68,152128.68,0,0
INV001373,SUP008,2025-10-24,256949.24,256949.24,7,0
INV001374,SUP008,2025-10-04,131547.43,131547.43,0,0
INV001375,SUP008,2025-10-08,237870.67,237870.67,3,0
INV001376,SUP008,2025-10-15,127176.63,127176.63,4,0
INV001377,SUP008,2025-10-06,533851.53,533851.53,5,0
INV001378,SUP008,2025-10-27,366121.69,366121.69,2,0
INV001379,SUP008,2025-10-19,67827.07,67827.07,6,0
INV001380,SUP008,2025-10-16,305197.72,305197.72,1,0
INV001381,SUP008,2025-10-04,168844.55,168844.55,0,0
INV001382,SUP008,2025-11-26,206641.5,206641.5,6,0
INV001383,SUP008,2025-11-08,124654.83,124654.83,2,0
INV001384,SUP008,2025-11-22,293420.08,293420.08,4,0
INV001385,SUP008,2025-11-14,115572.52,115572.52,12,0
INV001386,SUP008,2025-11-01,202170.12,202170.12,3,0
INV001387,SUP008,2025-11-25,136770.46,136770.46,3,0
INV001388,SUP008,2025-11-24,180103.97,180103.97,4,0
INV001389,SUP008,2025-12-14,237195.18,237195.18,9,0
INV001390,SUP008,2025-12-12,146386.57,146386.57,0,0
INV001391,SUP008,2025-12-22,412332.38,412332.38,12,0
INV001392,SUP008,2025-12-02,96759.97,96759.97,5,0
INV001393,SUP008,2025-12-16,186304.79,186304.79,1,0
INV001394,SUP008,2025-12-24,181742.63,181742.63,0,0
INV001395,SUP008,2025-12-16,134813.12,134813.12,11,0
INV001396,SUP008,2025-12-20,304942.04,304942.04,5,0
INV001397,SUP008,2025-12-14,494120.52,494120.52,2,0
INV001398,SUP008,2025-12-25,239193.89,239193.89,6,0
INV001399,SUP008,2025-12-23,207683.7,207683.7,6,0
INV001400,SUP008,2025-12-12,228840.26,228840.26,3,0
INV001401,SUP008,2025-12-15,203109.43,203109.43,0,0
INV001402,SUP008,2025-12-06,111021.11,111021.11,5,0
INV001403,SUP008,2026-01-23,238941.07,238941.07,0,0
INV001404,SUP008,2026-01-25,255116.59,255116.59,2,0
INV001405,SUP008,2026-01-01,95829.97,95829.97,6,0
INV001406,SUP008,2026-01-27,151715.08,151715.08,5,0
INV001407,SUP008,2026-01-15,223449.62,223449.62,0,0
INV001408,SUP008,2026-01-06,140909.16,140909.16,3,0
INV001409,SUP008,2026-01-16,792773.11,792773.11,4,0
INV001410,SUP008,2026-01-26,266296.36,266296.36,0,0
INV001411,SUP008,2026-01-23,145096.0,145096.0,8,0
INV001412,SUP008,2026-01-13,135705.55,135705.55,3,0
INV001413,SUP008,2026-01-08,181764.87,181764.87,0,0
INV001414,SUP008,2026-02-08,264824.73,264824.73,3,0
INV001415,SUP008,2026-02-11,278238.93,278238.93,6,0
INV001416,SUP008,2026-02-02,359150.98,359150.98,2,0
INV001417,SUP008,2026-02-05,299752.68,299752.68,1,0
INV001418,SUP008,2026-02-13,289669.13,289669.13,0,0
INV001419,SUP008,2026-02-26,148330.22,148330.22,0,0
INV001420,SUP008,2026-02-05,180383.54,180383.54,11,0
INV001421,SUP008,2026-02-06,194137.44,194137.44,0,0
INV001422,SUP008,2026-02-23,196802.76,196802.76,0,0
INV001423,SUP008,2026-03-07,115791.79,115791.79,1,0
INV001424,SUP008,2026-03-14,88024.12,88024.12,5,0
INV001425,SUP008,2026-03-13,209366.28,209366.28,0,0
INV001426,SUP008,2026-03-19,219911.29,219911.29,2,0
INV001427,SUP008,2026-03-15,119470.78,119470.78,9,0
INV001428,SUP008,2026-03-19,142576.56,142576.56,0,0
INV001429,SUP008,2026-04-10,218282.22,218282.22,1,0
INV001430,SUP008,2026-04-27,199529.04,199529.04,0,0
INV001431,SUP008,2026-04-05,463777.0,463777.0,1,0
INV001432,SUP008,2026-05-18,186947.61,186947.61,0,0
INV001433,SUP008,2026-05-23,213846.29,213846.29,1,0
INV001434,SUP008,2026-05-26,82891.48,82891.48,4,0
INV001435,SUP008,2026-05-10,150354.06,150354.06,0,0
INV001436,SUP008,2026-05-14,197064.38,197064.38,12,0
INV001437,SUP008,2026-05-13,253433.62,253433.62,0,0
INV001438,SUP008,2026-05-19,211211.01,211211.01,8,0
INV001439,SUP008,2026-05-15,76808.77,76808.77,7,0
INV001440,SUP008,2026-05-10,133241.24,133241.24,0,0
INV001441,SUP008,2026-05-07,140239.0,140239.0,0,0
INV001442,SUP008,2026-05-03,121290.63,121290.63,0,0
INV001443,SUP008,2026-05-23,89153.1,89153.1,1,0
INV001444,SUP008,2026-05-22,72503.62,72503.62,4,0
INV001445,SUP008,2026-05-10,131030.52,131030.52,6,0
INV001446,SUP008,2026-05-10,110419.51,110419.51,2,0
INV001447,SUP008,2026-05-25,494014.17,494014.17,7,0
INV001448,SUP008,2026-06-03,89761.34,89761.34,9,0
INV001449,SUP008,2026-06-25,204559.16,204559.16,13,0
INV001450,SUP008,2026-06-27,97503.57,97503.57,8,0
INV001451,SUP008,2026-06-17,143054.1,143054.1,3,0
INV001452,SUP008,2026-06-15,136638.72,136638.72,4,0
INV001453,SUP008,2026-06-02,77581.57,77581.57,0,0
INV001454,SUP008,2026-06-21,149079.11,149079.11,0,0
INV001455,SUP008,2026-06-04,252268.34,252268.34,5,0
INV001456,SUP008,2026-06-17,153088.04,153088.04,2,0
INV001457,SUP008,2026-06-06,214115.02,214115.02,5,0
INV001458,SUP008,2026-06-15,179839.39,179839.39,6,0
INV001459,SUP008,2026-06-24,240588.51,240588.51,4,0
INV001460,SUP009,2025-01-15,67017.7,67017.7,0,0
INV001461,SUP009,2025-01-14,86803.03,86803.03,8,0
INV001462,SUP009,2025-01-12,73977.04,73977.04,2,0
INV001463,SUP009,2025-01-25,171270.47,171270.47,4,0
INV001464,SUP009,2025-01-27,107750.27,107750.27,0,0
INV001465,SUP009,2025-01-25,81748.79,81748.79,2,0
INV001466,SUP009,2025-01-18,145287.44,145287.44,7,0
INV001467,SUP009,2025-01-13,68599.38,68599.38,4,0
INV001468,SUP009,2025-01-23,76382.02,76382.02,3,0
INV001469,SUP009,2025-01-13,161306.09,161306.09,1,0
INV001470,SUP009,2025-01-09,218358.13,218358.13,5,0
INV001471,SUP009,2025-02-26,62236.88,62236.88,3,0
INV001472,SUP009,2025-02-21,157034.39,157034.39,2,0
INV001473,SUP009,2025-02-19,294458.48,294458.48,5,0
INV001474,SUP009,2025-02-25,101803.8,101803.8,5,0
INV001475,SUP009,2025-02-20,39872.98,39872.98,3,0
INV001476,SUP009,2025-02-25,318816.0,318816.0,7,0
INV001477,SUP009,2025-03-20,158543.32,158543.32,3,0
INV001478,SUP009,2025-03-22,91651.77,91651.77,4,0
INV001479,SUP009,2025-03-19,73120.4,73120.4,0,0
INV001480,SUP009,2025-03-22,79747.61,79747.61,0,0
INV001481,SUP009,2025-03-20,72056.11,72056.11,2,0
INV001482,SUP009,2025-04-08,152607.93,152607.93,3,0
INV001483,SUP009,2025-04-11,85821.08,85821.08,0,0
INV001484,SUP009,2025-04-05,125953.28,125953.28,0,0
INV001485,SUP009,2025-04-02,53103.04,53103.04,0,0
INV001486,SUP009,2025-04-06,332488.38,332488.38,0,0
INV001487,SUP009,2025-04-27,167270.39,167270.39,1,0
INV001488,SUP009,2025-04-25,95800.14,95800.14,0,0
INV001489,SUP009,2025-04-11,87495.35,87495.35,3,0
INV001490,SUP009,2025-04-14,43946.81,43946.81,1,0
INV001491,SUP009,2025-05-22,93183.22,93183.22,12,0
INV001492,SUP009,2025-05-26,176951.42,176951.42,4,0
INV001493,SUP009,2025-05-19,220538.39,220538.39,6,0
INV001494,SUP009,2025-05-22,95655.7,95655.7,0,0
INV001495,SUP009,2025-05-03,139175.07,139175.07,0,0
INV001496,SUP009,2025-05-18,102741.6,102741.6,4,0
INV001497,SUP009,2025-05-12,230178.32,230178.32,1,0
INV001498,SUP009,2025-05-11,102603.3,102603.3,3,0
INV001499,SUP009,2025-05-10,90435.77,90435.77,5,0
INV001500,SUP009,2025-05-06,138399.67,138399.67,7,0
INV001501,SUP009,2025-06-26,72604.24,72604.24,2,0
INV001502,SUP009,2025-06-06,110552.15,110552.15,0,0
INV001503,SUP009,2025-06-19,65488.68,65488.68,0,0
INV001504,SUP009,2025-06-07,61042.38,61042.38,5,0
INV001505,SUP009,2025-06-26,140944.53,140944.53,7,0
INV001506,SUP009,2025-06-22,124822.1,124822.1,8,0
INV001507,SUP009,2025-06-08,308718.98,308718.98,0,0
INV001508,SUP009,2025-06-19,194252.63,194252.63,6,0
INV001509,SUP009,2025-06-10,224885.9,224885.9,9,0
INV001510,SUP009,2025-06-14,67390.05,67390.05,4,0
INV001511,SUP009,2025-06-18,114729.53,114729.53,9,0
INV001512,SUP009,2025-06-21,171926.2,171926.2,0,0
INV001513,SUP009,2025-06-06,73922.78,73922.78,5,0
INV001514,SUP009,2025-07-01,145796.48,145796.48,0,0
INV001515,SUP009,2025-07-17,77763.62,77763.62,4,0
INV001516,SUP009,2025-07-12,70291.78,70291.78,7,0
INV001517,SUP009,2025-07-18,122194.27,122194.27,1,0
INV001518,SUP009,2025-07-12,79216.76,79216.76,7,0
INV001519,SUP009,2025-07-18,147761.0,147761.0,4,0
INV001520,SUP009,2025-07-26,86223.77,86223.77,1,0
INV001521,SUP009,2025-07-18,371531.09,371531.09,3,0
INV001522,SUP009,2025-07-22,209631.55,209631.55,2,0
INV001523,SUP009,2025-07-07,119121.71,119121.71,2,0
INV001524,SUP009,2025-07-21,97503.16,97503.16,0,0
INV001525,SUP009,2025-07-25,99006.16,99006.16,0,0
INV001526,SUP009,2025-08-08,198996.07,198996.07,3,0
INV001527,SUP009,2025-08-18,134314.83,134314.83,5,0
INV001528,SUP009,2025-08-04,269243.83,269243.83,0,0
INV001529,SUP009,2025-08-13,84135.91,84135.91,2,0
INV001530,SUP009,2025-08-26,102080.67,102080.67,3,0
INV001531,SUP009,2025-08-05,356645.24,356645.24,0,0
INV001532,SUP009,2025-08-17,196742.8,196742.8,6,0
INV001533,SUP009,2025-08-13,70275.32,70275.32,3,0
INV001534,SUP009,2025-08-11,143388.93,143388.93,8,0
INV001535,SUP009,2025-08-24,121118.05,121118.05,9,0
INV001536,SUP009,2025-08-24,108993.99,108993.99,0,0
INV001537,SUP009,2025-08-26,136140.32,136140.32,4,0
INV001538,SUP009,2025-08-23,117675.09,117675.09,10,0
INV001539,SUP009,2025-08-09,101694.05,101694.05,8,0
INV001540,SUP009,2025-08-07,135689.8,135689.8,0,0
INV001541,SUP009,2025-09-14,88480.12,88480.12,3,0
INV001542,SUP009,2025-09-24,160597.17,160597.17,0,0
INV001543,SUP009,2025-09-05,181643.52,181643.52,1,0
INV001544,SUP009,2025-09-27,125199.1,125199.1,5,0
INV001545,SUP009,2025-09-06,137975.94,137975.94,8,0
INV001546,SUP009,2025-09-22,47485.23,47485.23,1,0
INV001547,SUP009,2025-09-20,85674.69,85674.69,4,0
INV001548,SUP009,2025-09-03,61645.48,61645.48,6,0
INV001549,SUP009,2025-09-22,79174.5,79174.5,5,0
INV001550,SUP009,2025-09-24,162532.95,162532.95,2,0
INV001551,SUP009,2025-09-23,70793.87,70793.87,4,0
INV001552,SUP009,2025-09-06,155931.51,155931.51,1,0
INV001553,SUP009,2025-09-08,86492.46,86492.46,0,0
INV001554,SUP009,2025-10-24,72272.45,72272.45,0,0
INV001555,SUP009,2025-10-26,229206.81,229206.81,0,0
INV001556,SUP009,2025-10-20,114348.27,114348.27,5,0
INV001557,SUP009,2025-10-03,127614.24,127614.24,0,0
INV001558,SUP009,2025-10-24,87557.78,87557.78,4,0
INV001559,SUP009,2025-10-15,53413.85,53413.85,3,0
INV001560,SUP009,2025-10-14,143599.14,143599.14,1,0
INV001561,SUP009,2025-10-26,210084.08,210084.08,9,0
INV001562,SUP009,2025-11-15,99341.17,99341.17,9,0
INV001563,SUP009,2025-11-08,192380.47,192380.47,0,0
INV001564,SUP009,2025-11-13,132353.93,132353.93,1,0
INV001565,SUP009,2025-11-24,87669.89,87669.89,6,0
INV001566,SUP009,2025-11-20,98380.17,98380.17,7,0
INV001567,SUP009,2025-11-07,106619.36,106619.36,0,0
INV001568,SUP009,2025-11-10,177910.27,177910.27,5,0
INV001569,SUP009,2025-11-07,87251.37,87251.37,2,0
INV001570,SUP009,2025-11-08,105455.0,105455.0,1,0
INV001571,SUP009,2025-12-15,99874.76,99874.76,6,0
INV001572,SUP009,2025-12-09,43670.86,43670.86,2,0
INV001573,SUP009,2025-12-12,92193.26,92193.26,0,0
INV001574,SUP009,2025-12-27,192885.5,192885.5,1,0
INV001575,SUP009,2025-12-22,150575.69,150575.69,0,0
INV001576,SUP009,2025-12-03,310645.83,310645.83,4,0
INV001577,SUP009,2025-12-04,129877.36,129877.36,6,0
INV001578,SUP009,2025-12-07,102473.0,102473.0,2,0
INV001579,SUP009,2025-12-03,169753.78,169753.78,0,0
INV001580,SUP009,2025-12-06,128630.9,128630.9,10,0
INV001581,SUP009,2026-01-06,165184.8,165184.8,3,0
INV001582,SUP009,2026-01-15,74296.37,74296.37,4,0
INV001583,SUP009,2026-01-08,117096.88,117096.88,6,0
INV001584,SUP009,2026-01-04,79563.95,79563.95,6,0
INV001585,SUP009,2026-01-19,75710.04,75710.04,3,0
INV001586,SUP009,2026-01-03,105160.03,105160.03,3,0
INV001587,SUP009,2026-02-11,115134.86,115134.86,8,0
INV001588,SUP009,2026-02-09,85715.57,85715.57,9,0
INV001589,SUP009,2026-02-27,278740.52,278740.52,0,0
INV001590,SUP009,2026-02-18,95147.6,92794.63,5,1
INV001591,SUP009,2026-02-19,77871.28,77871.28,0,0
INV001592,SUP009,2026-02-19,54924.18,54924.18,1,0
INV001593,SUP009,2026-02-07,183479.41,183479.41,4,0
INV001594,SUP009,2026-02-17,46034.58,46034.58,2,0
INV001595,SUP009,2026-02-09,136025.69,136025.69,0,0
INV001596,SUP009,2026-02-08,103575.75,103575.75,6,0
INV001597,SUP009,2026-02-20,93546.18,93546.18,4,0
INV001598,SUP009,2026-02-01,252436.79,252436.79,8,0
INV001599,SUP009,2026-02-27,71197.26,71197.26,0,0
INV001600,SUP009,2026-02-15,160593.69,160593.69,4,0
INV001601,SUP009,2026-03-23,70060.16,70060.16,3,0
INV001602,SUP009,2026-03-15,113392.55,113392.55,7,0
INV001603,SUP009,2026-03-21,109473.42,109473.42,8,0
INV001604,SUP009,2026-03-14,72317.31,72317.31,9,0
INV001605,SUP009,2026-03-27,214314.45,214314.45,0,0
INV001606,SUP009,2026-03-05,92242.55,92242.55,10,0
INV001607,SUP009,2026-03-24,73791.83,73791.83,2,0
INV001608,SUP009,2026-03-22,175534.19,175534.19,6,0
INV001609,SUP009,2026-03-10,84879.85,84879.85,0,0
INV001610,SUP009,2026-03-09,114984.83,114984.83,7,0
INV001611,SUP009,2026-03-19,92509.96,92509.96,0,0
INV001612,SUP009,2026-03-16,88919.78,88919.78,7,0
INV001613,SUP009,2026-03-15,98181.55,98181.55,1,0
INV001614,SUP009,2026-03-15,109944.94,109944.94,3,0
INV001615,SUP009,2026-03-11,58879.6,58501.88,4,1
INV001616,SUP009,2026-03-19,101261.63,101261.63,0,0
INV001617,SUP009,2026-03-06,99973.64,99973.64,4,0
INV001618,SUP009,2026-03-15,76304.19,76304.19,0,0
INV001619,SUP009,2026-04-01,77969.25,77969.25,6,0
INV001620,SUP009,2026-04-24,90490.94,90490.94,12,0
INV001621,SUP009,2026-04-22,207747.24,207747.24,0,0
INV001622,SUP009,2026-04-18,89777.7,89777.7,7,0
INV001623,SUP009,2026-04-23,138987.44,138987.44,0,0
INV001624,SUP009,2026-04-22,165923.14,165923.14,3,0
INV001625,SUP009,2026-04-18,122737.37,122737.37,10,0
INV001626,SUP009,2026-04-27,159344.15,159344.15,3,0
INV001627,SUP009,2026-04-08,115377.29,115377.29,0,0
INV001628,SUP009,2026-04-08,87068.99,87068.99,3,0
INV001629,SUP009,2026-04-27,173522.91,173522.91,6,0
INV001630,SUP009,2026-04-17,144242.58,144242.58,0,0
INV001631,SUP009,2026-04-03,258075.92,258075.92,7,0
INV001632,SUP009,2026-04-17,156402.55,156402.55,2,0
INV001633,SUP009,2026-05-10,74453.08,74453.08,6,0
INV001634,SUP009,2026-05-20,108424.55,108424.55,0,0
INV001635,SUP009,2026-05-16,40028.68,40028.68,4,0
INV001636,SUP009,2026-05-27,149898.0,149898.0,1,0
INV001637,SUP009,2026-05-08,82205.12,82205.12,2,0
INV001638,SUP009,2026-05-27,142466.92,142466.92,1,0
INV001639,SUP009,2026-05-23,194004.66,194004.66,3,0
INV001640,SUP009,2026-05-06,78945.21,78945.21,8,0
INV001641,SUP009,2026-05-21,96061.42,96061.42,4,0
INV001642,SUP009,2026-05-21,172932.38,172932.38,3,0
INV001643,SUP009,2026-05-14,174596.06,174596.06,1,0
INV001644,SUP009,2026-05-24,54140.36,54140.36,8,0
INV001645,SUP009,2026-06-20,108679.55,108679.55,4,0
INV001646,SUP009,2026-06-27,107944.49,107944.49,6,0
INV001647,SUP009,2026-06-05,133639.9,133639.9,3,0
INV001648,SUP009,2026-06-25,200786.98,200786.98,6,0
INV001649,SUP009,2026-06-25,87369.69,87369.69,7,0
INV001650,SUP009,2026-06-16,232630.03,232630.03,8,0
INV001651,SUP009,2026-06-10,249229.14,249229.14,1,0
INV001652,SUP009,2026-06-26,193447.59,193447.59,0,0
INV001653,SUP009,2026-06-08,73234.38,73234.38,4,0
INV001654,SUP009,2026-06-23,56084.78,56084.78,3,0
INV001655,SUP010,2025-01-05,92829.15,90552.82,9,1
INV001656,SUP010,2025-01-24,83376.28,83376.28,3,0
INV001657,SUP010,2025-01-23,104771.32,104771.32,7,0
INV001658,SUP010,2025-01-17,44409.07,44409.07,11,0
INV001659,SUP010,2025-01-17,75900.84,75900.84,7,0
INV001660,SUP010,2025-01-03,227091.06,227091.06,0,0
INV001661,SUP010,2025-01-24,70046.9,70046.9,0,0
INV001662,SUP010,2025-01-21,30963.81,30963.81,8,0
INV001663,SUP010,2025-01-16,97566.15,97566.15,1,0
INV001664,SUP010,2025-01-07,131155.13,131155.13,0,0
INV001665,SUP010,2025-02-07,87710.8,87710.8,5,0
INV001666,SUP010,2025-02-17,98372.87,98372.87,9,0
INV001667,SUP010,2025-02-23,137026.78,137026.78,7,0
INV001668,SUP010,2025-02-16,69754.31,69754.31,8,0
INV001669,SUP010,2025-02-21,178387.27,178387.27,11,0
INV001670,SUP010,2025-03-20,114439.15,114439.15,4,0
INV001671,SUP010,2025-03-20,49431.41,49431.41,14,0
INV001672,SUP010,2025-03-18,105215.25,105215.25,1,0
INV001673,SUP010,2025-03-17,83610.59,83610.59,4,0
INV001674,SUP010,2025-03-16,119118.42,119118.42,6,0
INV001675,SUP010,2025-03-23,131843.86,131843.86,4,0
INV001676,SUP010,2025-03-26,62774.02,62774.02,7,0
INV001677,SUP010,2025-03-08,72322.89,72322.89,8,0
INV001678,SUP010,2025-03-21,54366.29,54366.29,0,0
INV001679,SUP010,2025-03-12,92327.58,92327.58,6,0
INV001680,SUP010,2025-04-10,176288.47,172212.14,6,1
INV001681,SUP010,2025-04-03,85686.67,84838.7,2,1
INV001682,SUP010,2025-04-26,131986.39,131986.39,7,0
INV001683,SUP010,2025-04-09,38343.74,38343.74,6,0
INV001684,SUP010,2025-04-04,75311.88,75311.88,6,0
INV001685,SUP010,2025-04-27,95596.64,95596.64,6,0
INV001686,SUP010,2025-04-23,207565.69,207565.69,12,0
INV001687,SUP010,2025-04-08,70950.8,70950.8,4,0
INV001688,SUP010,2025-05-18,92652.2,92652.2,5,0
INV001689,SUP010,2025-05-08,88868.69,88868.69,9,0
INV001690,SUP010,2025-05-20,97427.78,97427.78,11,0
INV001691,SUP010,2025-05-08,59110.77,59110.77,10,0
INV001692,SUP010,2025-05-03,130682.94,130682.94,0,0
INV001693,SUP010,2025-05-26,110216.64,110216.64,3,0
INV001694,SUP010,2025-05-01,88930.91,88930.91,8,0
INV001695,SUP010,2025-05-02,121031.94,121031.94,7,0
INV001696,SUP010,2025-05-24,174768.24,174768.24,10,0
INV001697,SUP010,2025-05-10,41314.12,41314.12,3,0
INV001698,SUP010,2025-05-16,161688.79,161688.79,0,0
INV001699,SUP010,2025-05-15,132465.37,132465.37,2,0
INV001700,SUP010,2025-05-06,46926.82,46926.82,4,0
INV001701,SUP010,2025-05-07,137413.79,137413.79,0,0
INV001702,SUP010,2025-06-21,46949.38,46949.38,6,0
INV001703,SUP010,2025-06-14,123333.77,123333.77,5,0
INV001704,SUP010,2025-06-04,61583.0,61583.0,6,0
INV001705,SUP010,2025-06-11,46126.15,46126.15,3,0
INV001706,SUP010,2025-06-04,66583.18,66583.18,6,0
INV001707,SUP010,2025-06-24,85797.24,85797.24,0,0
INV001708,SUP010,2025-07-12,140283.1,137908.44,1,1
INV001709,SUP010,2025-07-24,83458.75,83458.75,4,0
INV001710,SUP010,2025-07-23,113819.7,113819.7,5,0
INV001711,SUP010,2025-07-06,55943.01,55943.01,10,0
INV001712,SUP010,2025-07-17,41435.88,41435.88,6,0
INV001713,SUP010,2025-08-02,63485.04,63485.04,3,0
INV001714,SUP010,2025-08-12,37268.95,37268.95,8,0
INV001715,SUP010,2025-08-15,143342.03,143342.03,9,0
INV001716,SUP010,2025-08-03,198424.58,198424.58,10,0
INV001717,SUP010,2025-08-04,56586.06,56586.06,12,0
INV001718,SUP010,2025-08-27,83468.24,83468.24,8,0
INV001719,SUP010,2025-08-06,155965.61,155965.61,0,0
INV001720,SUP010,2025-08-23,132886.9,132886.9,10,0
INV001721,SUP010,2025-08-24,31348.43,31348.43,2,0
INV001722,SUP010,2025-08-12,120775.76,120775.76,6,0
INV001723,SUP010,2025-08-03,92337.13,92337.13,13,0
INV001724,SUP010,2025-09-19,77210.58,77210.58,1,0
INV001725,SUP010,2025-09-14,142158.63,142158.63,6,0
INV001726,SUP010,2025-09-13,110692.7,110692.7,8,0
INV001727,SUP010,2025-09-20,98342.13,98342.13,7,0
INV001728,SUP010,2025-09-08,143266.23,143266.23,4,0
INV001729,SUP010,2025-09-27,59437.92,59437.92,7,0
INV001730,SUP010,2025-09-12,69143.05,69143.05,4,0
INV001731,SUP010,2025-09-22,182410.24,182410.24,9,0
INV001732,SUP010,2025-09-01,218297.08,212028.91,2,1
INV001733,SUP010,2025-09-04,69949.43,68212.63,0,1
INV001734,SUP010,2025-09-25,105649.94,105649.94,4,0
INV001735,SUP010,2025-09-25,107165.77,107165.77,1,0
INV001736,SUP010,2025-09-25,120795.16,120795.16,1,0
INV001737,SUP010,2025-09-19,86305.67,86305.67,7,0
INV001738,SUP010,2025-10-22,123822.83,123822.83,3,0
INV001739,SUP010,2025-10-11,76275.44,76275.44,2,0
INV001740,SUP010,2025-10-27,45921.13,45921.13,8,0
INV001741,SUP010,2025-10-05,74081.94,73710.49,9,1
INV001742,SUP010,2025-10-21,68741.33,68741.33,7,0
INV001743,SUP010,2025-10-25,88572.15,88572.15,7,0
INV001744,SUP010,2025-10-23,82345.71,82345.71,3,0
INV001745,SUP010,2025-11-07,38941.61,38941.61,0,0
INV001746,SUP010,2025-11-12,137952.83,137952.83,1,0
INV001747,SUP010,2025-11-21,112546.45,112546.45,7,0
INV001748,SUP010,2025-11-20,89249.98,89249.98,0,0
INV001749,SUP010,2025-11-27,138470.81,138470.81,11,0
INV001750,SUP010,2025-11-15,58712.0,58712.0,4,0
INV001751,SUP010,2025-11-17,119045.7,119045.7,5,0
INV001752,SUP010,2025-11-24,155073.44,155073.44,1,0
INV001753,SUP010,2025-11-03,31179.04,30591.94,6,1
INV001754,SUP010,2025-11-12,86661.12,86661.12,6,0
INV001755,SUP010,2025-11-08,91089.06,91089.06,7,0
INV001756,SUP010,2025-11-02,81229.97,81229.97,5,0
INV001757,SUP010,2025-11-15,57964.24,57964.24,9,0
INV001758,SUP010,2025-11-24,192209.37,192209.37,11,0
INV001759,SUP010,2025-11-07,111904.52,111904.52,0,0
INV001760,SUP010,2025-11-21,121262.72,121262.72,0,0
INV001761,SUP010,2025-12-08,60502.61,60502.61,6,0
INV001762,SUP010,2025-12-07,207477.03,207477.03,5,0
INV001763,SUP010,2025-12-08,105755.45,105755.45,6,0
INV001764,SUP010,2025-12-24,33624.83,33624.83,6,0
INV001765,SUP010,2025-12-21,86357.45,86357.45,4,0
INV001766,SUP010,2025-12-09,204267.03,204267.03,1,0
INV001767,SUP010,2025-12-12,38116.91,38116.91,7,0
INV001768,SUP010,2025-12-25,125964.76,125964.76,8,0
INV001769,SUP010,2026-01-27,51239.56,51239.56,8,0
INV001770,SUP010,2026-01-10,47355.23,47355.23,0,0
INV001771,SUP010,2026-01-22,83248.48,83248.48,4,0
INV001772,SUP010,2026-01-22,219200.86,212774.92,6,1
INV001773,SUP010,2026-01-27,200039.38,200039.38,8,0
INV001774,SUP010,2026-01-22,96923.34,96923.34,5,0
INV001775,SUP010,2026-01-13,91098.69,91098.69,12,0
INV001776,SUP010,2026-01-05,39035.44,39035.44,6,0
INV001777,SUP010,2026-01-17,105130.58,105130.58,10,0
INV001778,SUP010,2026-01-25,91577.89,89984.82,6,1
INV001779,SUP010,2026-01-01,107209.65,107209.65,4,0
INV001780,SUP010,2026-01-08,72480.89,72480.89,6,0
INV001781,SUP010,2026-02-26,145527.61,145527.61,4,0
INV001782,SUP010,2026-02-21,177384.81,177384.81,6,0
INV001783,SUP010,2026-02-16,127956.0,127956.0,5,0
INV001784,SUP010,2026-02-15,47779.62,47779.62,6,0
INV001785,SUP010,2026-02-20,84341.78,84341.78,2,0
INV001786,SUP010,2026-02-27,70150.72,70150.72,6,0
INV001787,SUP010,2026-02-23,68436.97,68436.97,8,0
INV001788,SUP010,2026-03-06,149198.27,149198.27,5,0
INV001789,SUP010,2026-03-17,35710.06,35710.06,9,0
